venueID,lat,lng,venue_descr,First_Category,Second_Category,Third_Category
33664,40.75763385851574,-73.96348597863363,Drugstore / Pharmacy,Retail,Pharmacy,Pharmacy
22809,40.765800395355726,-73.96030614315721,Bus Station,Travel and Transportation,Transportation Service,Public Transportation
34448,40.78439789881008,-73.94516389771303,Bus Station,Travel and Transportation,Transport Hub,Bus Station
4669,40.77909533410843,-73.94470453262329,Gym / Fitness Center,Sports and Recreation,Gym and Studio,Gym and Studio
10992,40.788029,-73.971038,Italian Restaurant,Dining and Drinking,Restaurant,Italian Restaurant
1202,40.75176892243845,-74.0041992992451,Bar,Dining and Drinking,Bar,Gay Bar
5682,40.760258991409074,-73.98695429583053,Theater,Arts and Entertainment,Performing Arts Venue,Theater
10861,40.76056908860812,-73.97578008360468,Clothing Store,Retail,Boutique,Boutique
9090,40.7565955235535,-73.98437976837158,French Restaurant,Dining and Drinking,Restaurant,French Restaurant
11134,40.75787198374712,-73.9697479200717,Bank,Business and Professional Services,Financial Service,Banking and Finance
7717,40.79464329620787,-73.93381476402281,Caf�,Dining and Drinking,"Cafe, Coffee, and Tea House",Café
22102,40.76050818785058,-73.96744635021412,Salon / Barbershop,Business and Professional Services,Health and Beauty Service,Hair Salon
7951,40.79515940954075,-73.9309676838477,Food & Drink Shop,Retail,Food and Beverage Retail,Grocery Store
15868,40.79504447817022,-73.93223063219082,Mall,Retail,Shopping Mall,Shopping Mall
31969,40.75928540273726,-73.9620912197071,Mediterranean Restaurant,Dining and Drinking,Restaurant,Mediterranean Restaurant
32950,40.745158937245016,-73.9789080102243,Medical Center,Health and Medicine,Physician,Doctor's Office
2333,40.74906145419511,-73.98037151805134,Building,Landmarks and Outdoors,Structure,Structure
17954,40.735604988736725,-73.9719633703152,River,Landmarks and Outdoors,River,River
28675,40.75437956568174,-73.96903047605844,Bus Station,Travel and Transportation,Transport Hub,Bus Station
6768,40.75905435572509,-73.96241264652697,Coffee Shop,Dining and Drinking,"Cafe, Coffee, and Tea House",Coffee Shop
6107,40.73199080003084,-73.99100026783957,Church,Community and Government,Spiritual Center,Church
20381,40.757731,-73.963406,Diner,Dining and Drinking,Restaurant,Diner
4410,40.76033249623784,-73.96586221134632,Indian Restaurant,Dining and Drinking,Restaurant,Indian Restaurant
1260,40.72895557160443,-73.98443484606442,Italian Restaurant,Dining and Drinking,Restaurant,Italian Restaurant
16960,40.759935630182895,-73.96790027618408,Electronics Store,Retail,Computers and Electronics Retail,Electronics Store
7876,40.759659,-73.831572,Hotel,Travel and Transportation,Lodging,Hotel
3025,40.729058,-73.99586,College Academic Building,Community and Government,Education,College and University
8846,40.7632616774964,-73.98050352017032,Restaurant,Dining and Drinking,Restaurant,Restaurant
15756,40.7864409031208,-73.95516319364651,College Academic Building,Community and Government,Education,College and University
16215,40.71892644470472,-74.00180339813232,Office,Business and Professional Services,Office,Coworking Space
4324,40.7629043436216,-73.96979383639756,Food & Drink Shop,Retail,Food and Beverage Retail,Liquor Store
24393,40.78444480931629,-73.97363928983235,Coffee Shop,Dining and Drinking,"Cafe, Coffee, and Tea House",Coffee Shop
4146,40.786493,-73.97206823333335,Diner,Dining and Drinking,Restaurant,Diner
5097,40.77934896127287,-73.94778144420592,Coffee Shop,Dining and Drinking,"Cafe, Coffee, and Tea House",Coffee Shop
9464,40.78467176666667,-73.973547,Sushi Restaurant,Dining and Drinking,Restaurant,Asian Restaurant
29508,40.783607,-73.977715,Mediterranean Restaurant,Dining and Drinking,Restaurant,Mediterranean Restaurant
1237,40.778056,-73.97846529,Tea Room,Dining and Drinking,"Cafe, Coffee, and Tea House",Tea Room
1623,40.76797620066965,-73.98173744863706,Sushi Restaurant,Dining and Drinking,Restaurant,Asian Restaurant
8488,40.786783,-73.97568,Sushi Restaurant,Dining and Drinking,Restaurant,Asian Restaurant
3224,40.7502797300461,-73.99423698401398,Bar,Dining and Drinking,Bar,Pub
6626,40.7834134314942,-73.97429358321752,Coffee Shop,Dining and Drinking,"Cafe, Coffee, and Tea House",Coffee Shop
4872,40.73907956555049,-73.99300575256348,Paper / Office Supplies Store,Retail,Office Supply Store,Office Supply Store
14576,40.784087,-73.97378973470592,Asian Restaurant,Dining and Drinking,Restaurant,Asian Restaurant
7370,40.779968,-73.976893,Coffee Shop,Dining and Drinking,"Cafe, Coffee, and Tea House",Coffee Shop
4840,40.785672315100136,-73.97271524012237,Coffee Shop,Dining and Drinking,"Cafe, Coffee, and Tea House",Coffee Shop
6109,40.789274,-73.975719,Coffee Shop,Dining and Drinking,"Cafe, Coffee, and Tea House",Coffee Shop
34314,40.74641418457031,-73.98188018798828,School,Community and Government,Education,Education
7664,40.75953471798171,-73.97844886821815,Building,Landmarks and Outdoors,Structure,Structure
35358,40.7553486581332,-73.99345076542737,Office,Business and Professional Services,Office,Tech Startup
9739,40.77258778081769,-73.96451912689005,Church,Community and Government,Spiritual Center,Church
9455,40.61719504195245,-74.0305143010544,Donut Shop,Dining and Drinking,Donut Shop,Donut Shop
25561,40.76992967592774,-73.98251223688098,College Academic Building,Community and Government,Education,College and University
7332,40.69277622390466,-73.99032354354858,Government Building,Community and Government,Government Building,City Hall
22543,40.74146907651656,-73.99362293035705,Bar,Dining and Drinking,Bar,Lounge
10000,40.75204702435092,-73.9898295272626,Cosmetics Shop,Retail,Cosmetics Store,Cosmetics Store
25857,40.753642,-73.992921,Spa / Massage,Business and Professional Services,Health and Beauty Service,Spa
28550,40.749902,-73.982187,Chinese Restaurant,Dining and Drinking,Restaurant,Asian Restaurant
34406,40.70427,-73.985061,Other Nightlife,Nightlife Spot,Other Nightlife,Other Nightlife
33974,40.73629922231418,-74.17405764492588,Neighborhood,Landmarks and Outdoors,States and Municipalities,Neighborhood
3297,40.75406967918517,-73.99226282319988,Gastropub,Dining and Drinking,Restaurant,Gastropub
32430,40.679798366987214,-73.94309164829255,Miscellaneous Shop,Retail,Miscellaneous Store,Miscellaneous Store
33277,40.67153723254646,-73.95846939120464,Cosmetics Shop,Retail,Cosmetics Store,Cosmetics Store
977,40.72037992576205,-73.99687107972214,Italian Restaurant,Dining and Drinking,Restaurant,Italian Restaurant
1724,40.72182173511077,-73.99338662624359,Bar,Dining and Drinking,Bar,Lounge
3390,40.679019866700806,-73.98356250040155,Bar,Arts and Entertainment,Night Club,Night Club
3041,40.72889089528703,-73.99933297957848,Thai Restaurant,Dining and Drinking,Restaurant,Asian Restaurant
3214,40.72884336138406,-74.00042332138682,Mexican Restaurant,Dining and Drinking,Restaurant,Mexican Restaurant
935,40.75534163783155,-73.97067772353678,Taco Place,Dining and Drinking,Restaurant,Mexican Restaurant
1663,40.7545283625,-73.995624,Burger Joint,Dining and Drinking,Restaurant,Burger Joint
13524,40.71793378066016,-73.99701454794773,Bakery,Dining and Drinking,Bakery,Bakery
27304,40.74541248360971,-73.92963583850683,Taxi,Travel and Transportation,Transportation Service,Taxi
435,40.672796,-73.976637,Bookstore,Retail,Bookstore,Bookstore
28232,40.67174102794582,-73.97762814915096,Burger Joint,Dining and Drinking,Restaurant,Burger Joint
3300,40.675036,-73.981328,Bar,Dining and Drinking,Bar,Bar
9519,40.67476507497075,-73.97528649787708,Food & Drink Shop,Retail,Food and Beverage Retail,Wine Store
5499,40.677133,-73.972361,Food & Drink Shop,Retail,Food and Beverage Retail,Grocery Store
5902,40.740548,-73.98192,Ice Cream Shop,Dining and Drinking,Dessert Shop,Ice Cream Parlor
23602,40.704216,-73.986676,Office,Business and Professional Services,Office,Tech Startup
27334,40.72790384278999,-73.9931064351043,Convention Center,Business and Professional Services,Convention Center,Convention Center
8847,40.73360437442529,-73.9921098947525,Office,Business and Professional Services,Office,Coworking Space
32375,40.70286258880174,-73.986976146698,Office,Business and Professional Services,Office,Coworking Space
2376,40.67918862533367,-73.97162474096972,American Restaurant,Dining and Drinking,Restaurant,American Restaurant
1638,40.67893514371029,-73.97377703599302,Pizza Place,Dining and Drinking,Restaurant,Pizzeria
204,40.68954154307704,-73.99153398543766,Bar,Dining and Drinking,Bar,Bar
30957,40.74878554288104,-73.68397464200802,Indian Restaurant,Dining and Drinking,Restaurant,Indian Restaurant
18467,40.69246969,-74.00210417183054,Ferry,Travel and Transportation,Boat or Ferry,Boat or Ferry
28018,40.69081750846192,-74.01868275388588,Food & Drink Shop,Dining and Drinking,Food Court,Food Court
4340,40.680658,-73.974825,Food & Drink Shop,Retail,Food and Beverage Retail,Gourmet Store
35624,40.71273004288408,-73.96238394772556,Restaurant,Dining and Drinking,Restaurant,Restaurant
20354,40.67620936827087,-73.99867303283712,American Restaurant,Dining and Drinking,Restaurant,American Restaurant
35791,40.69068399710855,-74.01876882501708,General Entertainment,Arts and Entertainment,General Entertainment,General Entertainment
112,40.672797,-73.983208,Bar,Dining and Drinking,Bar,Bar
8301,40.705291,-74.011516,Office,Business and Professional Services,Office,Coworking Space
1402,40.67256636389564,-73.96884441375732,Library,Community and Government,Library,Library
14189,40.72561027403996,-73.99197578430176,American Restaurant,Dining and Drinking,Restaurant,American Restaurant
25714,40.74994731802104,-73.98151516914368,Italian Restaurant,Dining and Drinking,Restaurant,Italian Restaurant
25037,40.76636629011293,-73.9628947857524,Gym / Fitness Center,Sports and Recreation,Gym and Studio,Gym and Studio
34412,40.741794637954925,-73.99053812026976,Gym / Fitness Center,Sports and Recreation,Gym and Studio,Gym
32163,40.77328018356615,-73.99003612905999,Gym / Fitness Center,Sports and Recreation,Gym and Studio,Gym
24214,40.74149913770269,-73.99548230174678,Gym / Fitness Center,Sports and Recreation,Gym and Studio,Gym
31991,40.732461021437416,-73.98789302811853,Bar,Dining and Drinking,Bar,Bar
663,40.7442843333705,-74.00648321322095,Bar,Dining and Drinking,Bar,Bar
18336,40.717177,-73.955141,Bar,Dining and Drinking,Bar,Wine Bar
10106,40.71605084984903,-74.01229042943231,Gym / Fitness Center,Sports and Recreation,Gym and Studio,Gym
34413,40.739674973119456,-73.99106339580494,Gym / Fitness Center,Sports and Recreation,Gym and Studio,Gym and Studio
30167,40.72597381914225,-73.9895368410022,Tapas Restaurant,Dining and Drinking,Restaurant,Spanish Restaurant
8823,40.75613101996202,-73.97155586713164,Hotel,Travel and Transportation,Lodging,Hotel
2358,40.70619402397225,-74.00914583227362,Italian Restaurant,Dining and Drinking,Restaurant,Italian Restaurant
13789,40.73868108539687,-73.98849808812169,Gym / Fitness Center,Sports and Recreation,Gym and Studio,Gym and Studio
7669,40.73899453018852,-73.98728142014077,Gym / Fitness Center,Sports and Recreation,Gym and Studio,Gym
23215,40.744047317914,-73.98402736930704,Gym / Fitness Center,Sports and Recreation,Gym and Studio,Gym and Studio
788,40.72623430778696,-73.99703979492188,Mexican Restaurant,Dining and Drinking,Restaurant,Mexican Restaurant
29482,40.73870968932576,-73.99559676647186,Gym / Fitness Center,Sports and Recreation,Gym and Studio,Gym and Studio
1505,40.72729637131267,-73.9862908422947,Bar,Dining and Drinking,Bar,Bar
7703,40.7639121140577,-73.92862546697836,Gym / Fitness Center,Sports and Recreation,Gym and Studio,Gym
6057,40.75661389385719,-73.92547943339235,Bar,Dining and Drinking,Bar,Bar
15150,40.722262,-73.98332129,Bar,Dining and Drinking,Bar,Bar
65,40.72104871230518,-73.98317223921723,Music Venue,Arts and Entertainment,Performing Arts Venue,Music Venue
15779,40.734253,-73.989389,Pizza Place,Dining and Drinking,Restaurant,Pizzeria
20185,40.72788438327404,-73.9850948417952,Bar,Dining and Drinking,Bar,Bar
66,40.72241836171777,-73.98632034659386,Bar,Dining and Drinking,Bar,Sports Bar
94,40.7192380953274,-73.98558840233771,Bar,Dining and Drinking,Bar,Dive Bar
27846,40.71980885219588,-73.99306052434783,Bar,Dining and Drinking,Bar,Lounge
2318,40.72226742542826,-73.98837183048228,Bar,Dining and Drinking,Bar,Pub
20852,40.72985319525928,-73.98080769862108,Bar,Dining and Drinking,Bar,Bar
22479,40.71471618214394,-73.99952352046967,Bar,Arts and Entertainment,Night Club,Night Club
1109,40.71812832887278,-73.9903115977771,Caf�,Dining and Drinking,"Cafe, Coffee, and Tea House",Café
17937,40.85616036930176,-73.9680834458695,Drugstore / Pharmacy,Retail,Pharmacy,Pharmacy
13339,40.88722875705616,-73.97914332007753,Bakery,Dining and Drinking,Bakery,Bakery
16311,40.889711985675376,-73.97531390190125,Automotive Shop,Retail,Automotive Shop,Automotive Shop
19738,40.89399815238414,-73.97486178356304,Salon / Barbershop,Business and Professional Services,Health and Beauty Service,Hair Salon
9605,40.9141953501792,-74.05796798433062,Food & Drink Shop,Retail,Food and Beverage Retail,Grocery Store
11013,40.86687645676528,-73.97429466247559,Gas Station / Garage,Travel and Transportation,Fuel Station,Fuel Station
20092,40.72229086788776,-73.99711784500364,Drugstore / Pharmacy,Retail,Pharmacy,Pharmacy
1588,40.75142209463465,-74.00344755275252,Bar,Arts and Entertainment,Strip Club,Strip Club
33113,40.80235304468149,-74.14642662482547,Mall,Retail,Shopping Mall,Shopping Mall
7504,40.852796075358974,-74.06453020216685,Airport,Travel and Transportation,Transport Hub,Airport
23316,40.84085839461388,-74.1587547296709,Food & Drink Shop,Retail,Food and Beverage Retail,Grocery Store
16374,40.81659952,-74.002873,Miscellaneous Shop,Retail,Miscellaneous Store,Miscellaneous Store
4639,40.85253793,-73.98576214,Italian Restaurant,Dining and Drinking,Restaurant,Italian Restaurant
35785,40.71303805275479,-73.94418804894958,Bar,Dining and Drinking,Bar,Bar
33172,40.77638257683019,-74.01452260294691,Bus Station,Travel and Transportation,Transport Hub,Bus Station
28533,40.787084754224416,-74.00722920936592,Scenic Lookout,Landmarks and Outdoors,Scenic Lookout,Scenic Lookout
20690,40.74227764235143,-73.98525553606459,Bar,Dining and Drinking,Bar,Cocktail Bar
18768,40.76002919976429,-74.02027219451449,Harbor / Marina,Landmarks and Outdoors,Harbor or Marina,Harbor or Marina
10283,40.87212067755634,-74.00536421354879,Gym / Fitness Center,Sports and Recreation,Gym and Studio,Gym
27679,40.582846470851024,-73.81775713192353,Beach,Landmarks and Outdoors,Beach,Beach
26995,40.584706,-73.810652,Burger Joint,Dining and Drinking,Restaurant,Burger Joint
27120,40.582724,-73.81736,Beach,Landmarks and Outdoors,Beach,Beach
23051,40.77343310877757,-73.97129185052414,Other Great Outdoors,Landmarks and Outdoors,Other Great Outdoors,Other Great Outdoors
3871,40.58513020718679,-73.8179179640859,Taco Place,Dining and Drinking,Restaurant,Mexican Restaurant
10254,40.70701805107019,-73.95018657082707,Drugstore / Pharmacy,Retail,Pharmacy,Pharmacy
8435,40.782231214064105,-74.00669574737549,Food & Drink Shop,Retail,Food and Beverage Retail,Grocery Store
32158,40.73148465784276,-74.03214954440953,Park,Landmarks and Outdoors,Park,Park
19096,40.9497947786291,-74.0319888895441,Gas Station / Garage,Travel and Transportation,Fuel Station,Fuel Station
23676,40.92440852238501,-74.08755898475647,Department Store,Retail,Department Store,Department Store
5976,40.96696980238183,-74.07514572143555,Food & Drink Shop,Retail,Food and Beverage Retail,Grocery Store
20411,40.91005520591323,-73.96919118374966,Drugstore / Pharmacy,Retail,Pharmacy,Pharmacy
22014,40.91040933580763,-73.96912230904125,American Restaurant,Dining and Drinking,Restaurant,American Restaurant
9508,40.9196998644109,-74.0654710174212,Sporting Goods Shop,Retail,Sporting Goods Retail,Sporting Goods Retail
22840,40.91552808,-74.060494,Spa / Massage,Business and Professional Services,Health and Beauty Service,Spa
14949,40.866989493370056,-73.920916,Salon / Barbershop,Business and Professional Services,Health and Beauty Service,Hair Salon
33127,40.82650767315227,-74.09615278244019,Car Dealership,Retail,Automotive Retail,Car Dealership
33700,40.88679303820206,-74.04209840640968,Arts & Crafts Store,Retail,Arts and Crafts Store,Arts and Crafts Store
11080,40.91584757295532,-74.05905246734619,Miscellaneous Shop,Retail,Miscellaneous Store,Miscellaneous Store
5315,40.87627696797496,-74.03878791437232,Food & Drink Shop,Retail,Food and Beverage Retail,Grocery Store
19238,40.8854885515618,-74.04247707253455,Salon / Barbershop,Business and Professional Services,Health and Beauty Service,Hair Salon
7397,40.874486,-73.909589,Subway,Travel and Transportation,Transport Hub,Metro Station
9632,40.874372,-73.91036466,Pizza Place,Dining and Drinking,Restaurant,Pizzeria
7616,40.88941188949587,-73.89850616455078,Subway,Travel and Transportation,Transport Hub,Metro Station
3350,40.87364275972925,-73.90811920166016,Department Store,Retail,Department Store,Department Store
26693,40.919404,-73.89599467,Bank,Business and Professional Services,Financial Service,Banking and Finance
25928,40.91879995437829,-73.89617023013253,Drugstore / Pharmacy,Retail,Pharmacy,Pharmacy
12329,40.87497322236461,-73.90902042388916,Drugstore / Pharmacy,Retail,Pharmacy,Pharmacy
7506,40.87886710569573,-73.90481472015381,Subway,Travel and Transportation,Transport Hub,Metro Station
19386,40.88093415,-73.909898,Bank,Business and Professional Services,Financial Service,Banking and Finance
11733,40.71547807335427,-74.00927266641872,Subway,Travel and Transportation,Transport Hub,Metro Station
11122,40.73405557647634,-74.16449546813965,Bagel Shop,Dining and Drinking,Bagel Shop,Bagel Shop
3914,40.75534381610773,-73.987034642204,American Restaurant,Dining and Drinking,Restaurant,American Restaurant
14161,40.84874844489519,-73.84580612182617,Medical Center,Health and Medicine,Hospital,Hospital
12105,40.88521848103768,-73.90102192268397,Drugstore / Pharmacy,Retail,Pharmacy,Pharmacy
2739,40.890612266047626,-73.89284133911133,Park,Landmarks and Outdoors,Park,Park
27664,40.91480400503942,-73.89692813561385,Food & Drink Shop,Retail,Food and Beverage Retail,Grocery Store
15727,40.91716833932645,-73.8967386595193,Fast Food Restaurant,Dining and Drinking,Restaurant,Fast Food Restaurant
36237,40.75744525241783,-73.97033909193034,General Entertainment,Arts and Entertainment,General Entertainment,General Entertainment
185,40.728533490919695,-73.98780940907962,Burger Joint,Dining and Drinking,Restaurant,Burger Joint
12972,40.8670224993816,-73.8939356803894,Subway,Travel and Transportation,Transport Hub,Metro Station
10093,40.72061263074525,-73.99774910357985,Gym / Fitness Center,Sports and Recreation,Gym and Studio,Yoga Studio
31309,40.92900682225132,-73.85013919920303,American Restaurant,Dining and Drinking,Restaurant,American Restaurant
16147,40.678337965747545,-73.91194671392441,Subway,Travel and Transportation,Transport Hub,Metro Station
30457,40.8614401969361,-73.8909101486206,Plaza,Landmarks and Outdoors,Plaza,Plaza
10182,40.88108020759,-73.9025721422136,Paper / Office Supplies Store,Retail,Office Supply Store,Office Supply Store
10703,40.87385792424232,-73.90884179326072,American Restaurant,Dining and Drinking,Restaurant,American Restaurant
7896,40.87470868347916,-73.91014507452066,Fast Food Restaurant,Dining and Drinking,Restaurant,Fast Food Restaurant
10510,40.91294113332983,-73.89665253396099,American Restaurant,Dining and Drinking,Restaurant,American Restaurant
2368,40.68641858925556,-73.9853024482727,American Restaurant,Dining and Drinking,Restaurant,American Restaurant
24451,40.6861555,-73.9939612,Sandwich Place,Dining and Drinking,Restaurant,Sandwich Spot
27792,40.68208582588876,-73.97965985289171,Scenic Lookout,Landmarks and Outdoors,Scenic Lookout,Scenic Lookout
16185,40.681630866666666,-73.980695,Garden,Landmarks and Outdoors,Garden,Garden
4393,40.68107738195708,-73.97720754146576,Bakery,Dining and Drinking,Bakery,Bakery
4557,40.7290876343576,-73.98446928068036,Sushi Restaurant,Dining and Drinking,Restaurant,Asian Restaurant
35778,40.58045314369591,-73.8259594057435,Ice Cream Shop,Dining and Drinking,Dessert Shop,Ice Cream Parlor
1610,40.68664231670225,-73.97774934768677,Performing Arts Venue,Arts and Entertainment,Performing Arts Venue,Performing Arts Venue
6293,40.714075,-73.94175410270691,Art Gallery,Arts and Entertainment,Art Gallery,Art Gallery
32479,40.71086897486776,-73.93662218399577,Concert Hall,Arts and Entertainment,Performing Arts Venue,Concert Hall
3831,40.680749,-73.974896,Bagel Shop,Dining and Drinking,Bagel Shop,Bagel Shop
3481,40.726805,-73.957422,Bar,Dining and Drinking,Bar,Bar
1424,40.75759516580836,-73.98607622255768,Music Venue,Arts and Entertainment,Performing Arts Venue,Music Venue
35973,40.70016120953064,-73.9297563938493,Art Gallery,Arts and Entertainment,Art Gallery,Art Gallery
30881,40.700027,-73.929726,Gym / Fitness Center,Sports and Recreation,Gym and Studio,Yoga Studio
18319,40.704196,-73.9308,Bar,Dining and Drinking,Bar,Bar
5392,40.675995,-73.980664,Clothing Store,Retail,Boutique,Boutique
11826,40.748874,-73.869056,Cuban Restaurant,Dining and Drinking,Restaurant,Caribbean Restaurant
517,40.728306,-73.981973,Bar,Dining and Drinking,Bar,Bar
3523,40.68869305775999,-73.99276784301703,Bookstore,Retail,Bookstore,Bookstore
432,40.682837,-73.99562318,Bakery,Dining and Drinking,Bakery,Bakery
27971,40.682082,-73.979923,Food & Drink Shop,Retail,Food and Beverage Retail,Wine Store
35793,40.68679893275108,-73.97814468603534,General Entertainment,Arts and Entertainment,General Entertainment,General Entertainment
13768,40.75421199167392,-73.98673047361291,Scenic Lookout,Landmarks and Outdoors,Scenic Lookout,Scenic Lookout
4297,40.680148,-73.977924,Thrift / Vintage Store,Retail,Vintage and Thrift Store,Vintage and Thrift Store
39,40.75739368035236,-73.99330097284587,Bowling Alley,Arts and Entertainment,Bowling Alley,Bowling Alley
27295,40.717087956052985,-73.95858992858749,Ice Cream Shop,Dining and Drinking,Dessert Shop,Ice Cream Parlor
14770,40.72984951272336,-73.99881076104045,Bar,Dining and Drinking,Bar,Wine Bar
17682,40.708107,-73.939755,Other Great Outdoors,Landmarks and Outdoors,Other Great Outdoors,Other Great Outdoors
33042,40.74512069910293,-73.99247516123957,Office,Business and Professional Services,Office,Tech Startup
2545,40.742355522334186,-73.9889931678772,Food Truck,Dining and Drinking,Food Truck,Food Truck
5087,40.74609119787697,-73.9942714168711,Mexican Restaurant,Dining and Drinking,Restaurant,Mexican Restaurant
23708,40.757067,-74.098297,Taxi,Travel and Transportation,Transportation Service,Taxi
20858,40.76876050577894,-73.8616418838501,French Restaurant,Dining and Drinking,Restaurant,French Restaurant
22186,40.76988181489869,-73.86166334152222,Airport,Travel and Transportation,Transport Hub,Airport
19317,40.76244436643494,-73.97342693097484,Taxi,Travel and Transportation,Transportation Service,Taxi
8799,40.7456316423557,-73.99357128089437,Sandwich Place,Dining and Drinking,Restaurant,Sandwich Spot
20149,40.75047700512639,-73.99143642426719,Fast Food Restaurant,Dining and Drinking,Restaurant,Fast Food Restaurant
22719,40.7188187010832,-73.96347999572754,Mexican Restaurant,Dining and Drinking,Restaurant,Mexican Restaurant
19041,40.764184,-73.974026,General Entertainment,Arts and Entertainment,General Entertainment,General Entertainment
24819,40.761892,-74.001458,Taxi,Travel and Transportation,Transportation Service,Taxi
4093,40.76475730714567,-73.97692795249283,Deli / Bodega,Dining and Drinking,Restaurant,Deli
22558,40.74892,-73.99385,Taxi,Travel and Transportation,Transportation Service,Taxi
4509,40.74267469102528,-73.99221691224146,Bar,Dining and Drinking,Bar,Pub
34613,40.764199385403984,-73.97413287978513,Mac & Cheese Joint,Dining and Drinking,Restaurant,Mac and Cheese Joint
24947,40.746255,-73.980474,Taxi,Travel and Transportation,Transportation Service,Taxi
3136,40.72938555455472,-73.99990684446188,Concert Hall,Arts and Entertainment,Performing Arts Venue,Concert Hall
1336,40.72927511814658,-74.00085926055908,Bar,Dining and Drinking,Bar,Bar
33503,40.7259009484677,-73.99420738220215,Theater,Arts and Entertainment,Performing Arts Venue,Indie Theater
2336,40.72532779222824,-73.99249811668925,Bar,Dining and Drinking,Bar,Cocktail Bar
28761,40.728125,-73.982414,Taxi,Travel and Transportation,Transportation Service,Taxi
8859,40.75245188776277,-73.99322121194734,Fast Food Restaurant,Dining and Drinking,Restaurant,Fast Food Restaurant
32722,40.779749,-73.976859,Taxi,Travel and Transportation,Transportation Service,Taxi
21503,40.751521,-73.976134,Taxi,Travel and Transportation,Transportation Service,Taxi
18133,40.6859716589954,-74.18008902060532,Airport,Travel and Transportation,Transport Hub,Airport
25136,40.728266688470114,-73.99416237946903,General Entertainment,Arts and Entertainment,General Entertainment,General Entertainment
32199,40.718889178498216,-73.965305463797,Temple,Community and Government,Spiritual Center,Temple
3586,40.739372213413816,-73.98498058319092,Ramen /  Noodle House,Dining and Drinking,Restaurant,Asian Restaurant
23117,40.731692,-73.988442,Taxi,Travel and Transportation,Transportation Service,Taxi
19388,40.75177604719,-73.98111820220947,Bank,Business and Professional Services,Financial Service,Banking and Finance
34663,40.745231,-73.992563,Other Nightlife,Nightlife Spot,Other Nightlife,Other Nightlife
15888,40.755482,-73.971584,Taxi,Travel and Transportation,Transportation Service,Taxi
24779,40.752734,-73.989174,Taxi,Travel and Transportation,Transportation Service,Taxi
25819,40.7462401203152,-73.99669317897325,Taxi,Travel and Transportation,Transportation Service,Taxi
4665,40.74644476135072,-73.99392134920231,Deli / Bodega,Dining and Drinking,Restaurant,Deli
29765,40.756825098393165,-73.97828242897018,Building,Landmarks and Outdoors,Structure,Structure
5355,40.75138795442616,-73.98025721311569,Mexican Restaurant,Dining and Drinking,Restaurant,Mexican Restaurant
35923,40.75003554505216,-73.99246942237671,Donut Shop,Dining and Drinking,Donut Shop,Donut Shop
11926,40.75381,-73.98703,Cosmetics Shop,Retail,Cosmetics Store,Cosmetics Store
25031,40.76350322051999,-73.97171083323265,Furniture / Home Store,Retail,Furniture and Home Store,Furniture and Home Store
25535,40.75553464,-73.998475,Automotive Shop,Retail,Automotive Shop,Automotive Shop
33385,40.76769088401595,-73.95901467876513,Italian Restaurant,Dining and Drinking,Restaurant,Italian Restaurant
5372,40.75081418475943,-73.99366884097886,Pizza Place,Dining and Drinking,Restaurant,Pizzeria
30410,40.77249775354472,-73.95254574710448,Spa / Massage,Business and Professional Services,Health and Beauty Service,Spa
10817,40.76464887712308,-73.9663553237915,Subway,Travel and Transportation,Transport Hub,Metro Station
20793,40.74549918468477,-73.99094861767064,Coffee Shop,Dining and Drinking,"Cafe, Coffee, and Tea House",Coffee Shop
106,40.75532586360673,-73.96831876895718,Bar,Dining and Drinking,Bar,Wine Bar
6900,40.76436665644479,-73.96167795586594,Diner,Dining and Drinking,Restaurant,Diner
16205,40.74485099404664,-73.96532535552979,Bridge,Landmarks and Outdoors,Bridge,Bridge
8943,40.74853369663548,-73.98546788185718,Clothing Store,Retail,Fashion Retail,Women's Store
24722,40.765541947623845,-73.96365817039414,Clothing Store,Retail,Boutique,Boutique
21865,40.75120218310701,-73.99382952806862,Pizza Place,Dining and Drinking,Restaurant,Pizzeria
22807,40.76679183558998,-73.96280868955054,Mexican Restaurant,Dining and Drinking,Restaurant,Mexican Restaurant
11038,40.759698385312895,-73.97620479589158,Clothing Store,Retail,Fashion Retail,Shoe Store
4619,40.7708412671909,-73.95514023374332,Gym / Fitness Center,Sports and Recreation,Gym and Studio,Gym
12478,40.62466960781309,-73.99884223937988,Burger Joint,Dining and Drinking,Restaurant,Burger Joint
22744,40.64333941,-74.01214276,Clothing Store,Retail,Fashion Retail,Women's Store
13029,40.62848481939688,-74.01692689433807,Italian Restaurant,Dining and Drinking,Restaurant,Italian Restaurant
9446,40.613933801651,-74.03295457363129,Laundry Service,Business and Professional Services,Laundry Service,Laundry Service
15896,40.65078753290479,-73.87275695800781,Clothing Store,Retail,Fashion Retail,Clothing Store
19828,40.620465,-74.00710102,Tanning Salon,Business and Professional Services,Health and Beauty Service,Tanning Salon
9502,40.632685,-74.02725574,Pizza Place,Dining and Drinking,Restaurant,Pizzeria
34130,40.632118554770855,-74.02780033986679,Deli / Bodega,Dining and Drinking,Restaurant,Deli
18401,40.632795,-74.0273,Wings Joint,Dining and Drinking,Restaurant,Wings Joint
8466,40.5708544273041,-74.10993066312204,Convenience Store,Retail,Convenience Store,Convenience Store
12399,40.59378387147258,-74.00017261505127,Department Store,Retail,Department Store,Department Store
35937,40.59947585223927,-73.9042544035413,Road,Travel and Transportation,Road,Road
