,venueID,category,nearby_same_category,total_nearby
82687,4c605247048b952102153678,Bridge,6,152
82706,4dda591145ddced820cb870d,Bar,76,1009
82707,4b8927d6f964a520cf1f32e3,Miscellaneous Store,2,70
82709,4b74ebd6f964a52025f82de3,Restaurant,408,1059
82710,4ca1815054c8a1cdb1e3a84b,Structure,46,1796
82714,4b66dba6f964a520a12d2be3,Restaurant,83,216
82742,4e0f8f0ed4c0f6d6b405321e,Bridge,1,176
82744,4d8bc5dc761e224b9190c329,Convenience Store,6,156
82751,4b713c6bf964a5209c3d2de3,Gym and Studio,2,185
82752,4b6e4e37f964a52050b72ce3,Fuel Station,0,89
82756,4b5db78af964a520436829e3,Spiritual Center,16,1578
82757,5053c905e4b0669212c85229,Event Space,23,1678
82766,4ee94cb95c5c0575fa3e23dd,Parking,1,963
82774,4f2ccdf4e4b0620355ee306a,Performing Arts Venue,11,1084
82776,50527488e4b012cb80fab5f6,Spiritual Center,8,1815
82778,4ce4caaacf9b8eec6c539899,Performing Arts Venue,0,46
82779,4bdcb0f8afe8c9b615925085,Sports and Recreation,0,52
82797,4ec77ddd77c8be4922a2afc0,Health and Beauty Service,1,138
82801,4b284177f964a520a69124e3,Education,2,149
82807,4fcafca5e4b0b278fb1ae80d,Dessert Shop,11,2498
82816,5053e483e4b0f42fb668dfd0,Snack Place,0,146
82818,4f0ea2dfe4b07f0a5848eb8d,Record Store,0,135
82822,4c510e87cad99c74fd5d20c3,Computers and Electronics Retail,0,224
82823,4fc6c457e4b0b23034b2d689,Convenience Store,22,242
82828,4d0856f2143cb60c1df97aa6,Automotive Shop,1,36
82830,4ea3945c9adff6343a28e2ce,Education,5,60
82840,4b6e829ff964a52037c02ce3,Miscellaneous Store,1,151
82841,4d415be3de17a0937c37006c,Pharmacy,2,90
82842,5053eae2e4b0669212d9a6eb,Bar,23,415
82845,5053ec2fe4b066826cc3b438,Restaurant,690,1842
82848,4c86fd4f9c808cfab034111e,Medical Center,1,411
82849,5053ed4ee4b0669212dab367,Travel Lounge,1,61
82851,4c43d2edf0bdd13a7ad3c8cc,Restaurant,183,468
82856,4f3df132e4b02caee4931b59,Restaurant,984,2545
82863,4b8b4745f964a5209d9a32e3,Restaurant,671,1757
82866,4c1db4f98b3aa593391b9b5f,Restaurant,699,1846
82867,4b640915f964a520439c2ae3,Restaurant,615,1704
82871,4b8b87e3f964a52001a232e3,"Cafe, Coffee, and Tea House",12,140
82878,4df690eb152069aa37ea9892,Education,2,453
82882,4e8bf13df790db5ec384893f,Restaurant,17,58
82883,4b8e24b4f964a5207e1933e3,Stadium,0,207
82884,4b05879af964a520e59b22e3,Lodging,8,675
82892,4b6f8941f964a520cbf42ce3,Restaurant,724,1774
82897,4ba05975f964a520bc6937e3,Restaurant,332,859
82901,50497db4e4b0a9ffde0f1a0f,"Cafe, Coffee, and Tea House",183,1723
82903,4d12d3042e583704377be7d1,Restaurant,42,172
82904,4e9ad1868231878c15990d48,"Cafe, Coffee, and Tea House",5,124
82905,4daebdb90437710b81393dd3,Restaurant,644,1725
82906,4b5a73a8f964a520f2c528e3,Restaurant,49,106
82911,4becf03b9868a59332cb5c46,Bookstore,3,331
82913,5053fc47e4b07f0639e03bd8,Parking,0,193
82925,4b8b57eaf964a520e09c32e3,Restaurant,177,477
82926,4ba0c0f0f964a520507b37e3,Restaurant,729,1792
82931,4f8a9d30e4b0b1c4b0d17ff3,Convenience Store,5,68
82934,4b6d12def964a520b6652ce3,Gym and Studio,0,30
82943,4f40b558e4b0f4d09bafa3ff,Vintage and Thrift Store,0,32
82948,504da326e4b0838e31503a1b,Restaurant,620,1675
82951,4e48f8ced4c065cb6bbf71d2,Restaurant,65,176
82959,4cfc65ba084f548137278609,Restaurant,22,99
82966,4b72d2b7f964a520518a2de3,Food and Beverage Retail,16,331
82967,4f811481e4b0c2f7661563a2,"Cafe, Coffee, and Tea House",5,115
82968,4e8eb7496c25483594586b10,Physician,9,2029
82971,4d771b723915721e05e2fb82,Restaurant,603,1775
82973,4bb55b3b46d4a59300fbc4c0,Restaurant,70,213
82974,50540586e4b0359ed53ed921,Health and Beauty Service,19,887
82980,4b869dc2f964a520699231e3,Bar,18,179
82989,4b6a66abf964a52086d42be3,Restaurant,27,62
82990,4bdd4200645e0f47cf2f6b19,Park,6,180
82997,4d9a98c55e52224bbaa230e3,Restaurant,679,1802
82999,4e7ef362be7b5fafd2b80382,Hobby Store,70,2494
83000,4bc13391920eb7130c781a2c,Movie Theater,16,1784
83002,4c1c2112b306c928cb7163b7,Restaurant,386,1041
83004,4dc622beb0fb5556cd03bbac,Restaurant,194,520
83013,4f51af19e4b0c41603964ba7,Bookstore,9,419
83016,504cb6e13950ca511740dae4,Event Space,23,1610
83018,50540afde4b06562e2fe2603,Art Gallery,11,2410
83019,4f9cd315e4b065054c980a05,Park,8,237
83021,4e55c7e7d16452af67b07fb8,Education,2,74
83025,4b92018af964a52021e333e3,Art Gallery,12,1394
83030,4c195aedfe5a76b0b77e0315,Convenience Store,39,1041
83032,4c9c650f0e9bb1f79147d35f,Restaurant,2,6
83042,4bee0c2a4daaa59369b48f61,Library,0,134
83049,4ef07537991107885bab9933,"Cafe, Coffee, and Tea House",187,1686
83057,4ee4161ae30005f8b790e0d1,Restaurant,185,446
83062,5054126fe4b0c9940769a69c,Smoke Shop,1,202
83069,5048ae70e4b0ecd310d3e1e1,Restaurant,758,1904
83071,4eaa518b30f823f86dd2a6a8,Restaurant,345,905
83075,4dbf952ca86e2f4250ae81f3,"Cafe, Coffee, and Tea House",21,386
83081,4b820a9ff964a520cec830e3,Shopping Mall,16,1740
83087,4c5cf5752815c928bfc0b367,Record Store,10,2233
83089,4f8f5c05e4b027bf9c6dbb15,Pharmacy,1,206
83091,4c97216df244b1f760fe391d,Bar,15,325
83093,4c9708d56b35a14371db32dc,Restaurant,425,1004
83096,4b7a11e8f964a520ac212fe3,Restaurant,69,187
83099,4e3df455b61cb577be7f53cb,Retail,3,1998
83102,4bbf04a9ba9776b08a6ffec8,Restaurant,358,707
83104,4b7631cef964a520b7422ee3,Bakery,3,863
83106,4c2ea7c67cc0c9b6cd87ea9a,"Cafe, Coffee, and Tea House",3,102
83107,4b57f604f964a520604728e3,Computers and Electronics Retail,111,2521
83108,4b6fa809f964a52039f92ce3,"Cafe, Coffee, and Tea House",183,1686
83112,4b67635df964a520dc4b2be3,Bakery,1,339
83113,4b6aecc5f964a5201ce72be3,Restaurant,44,143
83114,4b652d25f964a520a6e72ae3,Park,0,112
83123,4dbccd214df044e524ee8792,Fashion Retail,18,910
83128,4b722f8bf964a52015732de3,"Cafe, Coffee, and Tea House",152,1550
83134,4fab3f39e4b04b8d2feea080,"Cafe, Coffee, and Tea House",62,902
83138,4bfb8b8cbbb7c92846410843,"Cafe, Coffee, and Tea House",198,2069
83139,4c819e4a74d7b60c7cdc78d8,Garden,0,112
83150,5023a55de4b06e8a942d17e9,Bookstore,2,126
83151,4bbac47fb35776b0ee52cb01,Sporting Goods Retail,3,341
83152,4c062d5b91d776b0d66cf8f9,Restaurant,828,2047
83160,4d4cd899d6f3224b4e9595a6,Automotive Shop,0,52
83163,4b05879af964a520cd9b22e3,Lodging,15,1005
83167,4c68f8f1897b1b8d850aae17,Bookstore,3,64
83170,4dfc59d5149599f28fca7e8c,"Cafe, Coffee, and Tea House",118,908
83176,4be50154910020a1fe91d214,Art Gallery,15,1079
83177,4bd2f56aa8b3a5937dbd685f,Restaurant,130,333
83178,503301bee4b012c9cf6fa498,"Cafe, Coffee, and Tea House",17,249
83182,4fc746e7e4b01153fc86067b,Computers and Electronics Retail,51,1834
83188,4c6dfef410faa1439ec0ef68,Convenience Store,13,245
83190,4bf32d203f86c9b64ee3b11c,Bridge,21,527
83196,4b5eadd9f964a520b19529e3,Restaurant,677,1802
83198,4b6eaeccf964a52072c62ce3,Food and Beverage Retail,38,1817
83225,4bc062f8f8219c74cd7cb110,Food and Beverage Retail,3,57
83226,4de4b63cc65b7a3e214f961b,Hiking Trail,0,70
83227,4bc19b79461576b0692e7c32,General Travel,0,102
83230,4b94d320f964a520638434e3,Restaurant,719,1754
83231,4b7cb847f964a520e2a22fe3,"Cafe, Coffee, and Tea House",9,185
83233,4bf765e65317a593801dfe7e,"Cafe, Coffee, and Tea House",35,529
83239,4c39292a18e72d7f6ed219f5,Computers and Electronics Retail,3,269
83241,4b8e0b5ff964a520d31633e3,Park,15,648
83254,4b6ce232f964a5207a5b2ce3,Park,18,599
83264,4b80c3b3f964a520cd8a30e3,Arts and Crafts Store,0,188
83269,4b6ae153f964a520fee42be3,Restaurant,798,2002
83270,4bb189def964a520c0983ce3,Fashion Retail,10,418
83271,4f76868be4b0294fd34b7d9f,Comedy Club,0,643
83276,4c80ce2a47cc224bf8ef759f,Bar,23,419
83277,4bb13fdaf964a520f6863ce3,Record Store,1,429
83283,4cc25675bde8f04d18169e4b,Hobby Store,0,37
83292,4da816225da3ef8bf1557465,Hobby Store,72,2510
83306,4c2f2390ed37a59359b76603,Lodging,7,1177
83307,4e4cc8c945dd4c13ed9fa403,Bar,190,2515
83308,4f409484e4b0d9886fff914c,Performing Arts Venue,33,1077
83309,4d3172505017a093cb4e3f9b,Bridge,3,729
83313,4b6e87c0f964a520d5c02ce3,Restaurant,704,1849
83321,4b8a027df964a520745b32e3,General Entertainment,6,1745
83326,4e21520288774a43b768a129,Eyecare Store,0,504
83334,4b8c7a6af964a520ccd232e3,Education,48,1897
83339,4b7f942df964a520323530e3,Bar,61,875
83344,4f227891e4b08842e1f38e65,Park,9,389
83346,50250b74e4b0c36f475ccafb,Restaurant,20,70
83347,4bcfc90a9854d13ac6cff64d,Hospital,5,439
83349,4b6fece9f964a5203f002de3,Bar,158,2007
83356,4b5d6482f964a520a65b29e3,"Cafe, Coffee, and Tea House",21,419
83363,4c9715a272dd224b2fadb191,Restaurant,124,323
83366,4f1f8f100039ea8866da8a89,Restaurant,792,1981
83380,4b66bf52f964a52082292be3,Restaurant,416,980
83381,50544069e4b0d505c29b874a,Miscellaneous Store,5,777
83382,505440c4e4b07ba3e62be12e,Hobby Store,72,2523
83384,4f7ec44ae4b0f674852b57ec,Plaza,0,84
83387,4b8f374ff964a520184e33e3,"Cafe, Coffee, and Tea House",196,2068
83389,4bb1a469f964a5203e9d3ce3,Spiritual Center,20,1451
83396,4b93724ef964a5203b4434e3,Fashion Retail,10,418
83399,4e2265371f6effe84f7c0218,Restaurant,342,918
83412,4e560077d164a0684c592fe9,Night Club,23,1748
83415,4c2201bf7e85c9288b42bb21,Restaurant,663,1769
83416,5054451fe4b096ad994b3333,Restaurant,218,614
83420,4e882ac149018f50888822c1,Fashion Retail,61,1686
83424,4f4720bbe4b0cf7a04c75f7c,Convenience Store,27,761
83425,4c19aa43838020a1b629e661,"Cafe, Coffee, and Tea House",7,151
83427,4b679b6af964a52077572be3,Restaurant,323,659
83430,4d2973c0068e8cfacf84d04c,Shopping Mall,8,418
83431,4d78b5ccece5a1cd0a2699a4,Art Gallery,12,982
83432,50544832e4b07ab78cc92c52,Hobby Store,71,1732
83437,4d6882400a25b60cc3d21890,Art Gallery,12,988
83440,4e1e4cf0b0fbe764a4a433f6,Other Great Outdoors,11,2554
83441,4e4cb50a8877d76263050a40,Arts and Crafts Store,0,288
83444,5054498ae4b07f9d62b04cfe,Restaurant,63,134
83456,4b9b0b1df964a52039ee35e3,Convenience Store,10,143
83466,4ded9c85ae6052cbed0b6a4e,Bagel Shop,0,773
83468,4b8b221ef964a520689432e3,"Cafe, Coffee, and Tea House",14,202
83474,4c034c239a7920a100cacf79,Computers and Electronics Retail,1,40
83475,4b0587a0f964a520479d22e3,Performing Arts Venue,9,618
83479,4b888990f964a52017ff31e3,Restaurant,215,532
83481,4bc7cd8c6501c9b6f63b3f29,Restaurant,902,2389
83482,4b971220f964a52080f634e3,Restaurant,525,1185
83486,4bd509ea5631c9b65ca0a330,Restaurant,694,1830
83490,4f24d321e4b01dc94c133c46,Restaurant,683,1794
83493,4cc28bd6806246882f652a2f,Education,6,57
83495,4b83697df964a520b50531e3,Restaurant,610,1700
83505,50523ff3e4127c7ce7474048,Bar,225,1852
83509,4c71658adf6b8cfa60ecba4d,Night Club,22,1825
83514,4c70c24bb5a5236a4f745152,Financial Service,22,2502
83517,4cea30319f776ea8148f6722,Restaurant,19,63
83518,4bc143e0f8219c74ff38b310,Brewery,0,177
83521,4e3a7451d4c05163b44fb7ed,Bar,1,54
83534,502f63b9e4b0f9a2dd4ccb74,Restaurant,680,1806
83535,4fbcb860e4b00b8de0c607c8,Shopping Mall,17,1968
83536,4c6632efe75ac9285512f7da,Education,11,94
83538,4f5058a6e4b020de96c85691,"Cafe, Coffee, and Tea House",183,1693
83539,4bd3c7bdb221c9b65aa3dad0,Restaurant,669,1789
83541,4c17a54130d30f4793d036a9,Bar,9,204
83543,4f9162dbe4b0d7edb4ad29e4,Amusement Park,63,168
83546,4b63f016f964a520e5972ae3,Performing Arts Venue,19,992
83547,501c92ffe4b0584dfa3e4c17,Performing Arts Venue,55,1888
83561,4bafea29f964a520252b3ce3,Park,15,1555
83564,4c7a45bf81bca09388f9ff14,Restaurant,12,45
83565,4caf0b49cbab236a2eb49473,Restaurant,81,230
83566,4d43e3b64e5d370470e3e493,Restaurant,233,569
83568,4e5a12f8aeb7d78d9f7fae12,Retail,1,36
83569,4cc798e973fd6dcb17321786,Restaurant,13,36
83578,4ccff6d49d87224b1904523b,Restaurant,608,1789
83586,4b05879cf964a5206a9c22e3,Bar,76,1002
83591,50401654e4b0a10505f97a58,Shopping Mall,4,400
83599,4c58dd8bb05c1b8d5a9cd4b1,Restaurant,344,903
83600,4b5a9d3bf964a520c9cd28e3,Bar,138,1466
83604,4b52a12df964a520618427e3,Restaurant,617,1698
83610,4ec47ff202d54e7046e52758,Spiritual Center,10,489
83617,4b268e3cf964a5206d7d24e3,"Cafe, Coffee, and Tea House",68,950
83619,4b9cb492f964a5205e7736e3,Health and Beauty Service,10,1822
83620,4e167455d4c0c7a8fbb2cb73,Restaurant,632,1783
83624,4be274eef07b0f47b28bf543,Restaurant,231,620
83629,4b9cb2e4f964a520187736e3,Restaurant,290,655
83631,4bf5fa9b4d5f20a18fa298fe,Restaurant,580,1324
83632,4ce3dbb0dc85a143091b48d2,Bar,183,2495
83636,4b5eb3bdf964a520639629e3,Computers and Electronics Retail,5,700
83643,4c18a801d4d9c928d5aeef29,Food and Beverage Retail,20,1255
83644,4c08d479ffb8c9b627d06861,Baseball,0,117
83646,4b6d29d1f964a5208e692ce3,Restaurant,53,157
83647,4bc914433740b7131d2a5e65,Computers and Electronics Retail,12,416
83653,4b7c211ef964a520cb7e2fe3,Restaurant,21,61
83655,4e0c6cf5c65bd1c17b6d9c9d,Other Nightlife,0,318
83656,4f0c2ccbe4b0f184bb3dbbe2,Bar,114,1276
83657,4c9f2649542b224be7d3fa9f,General Travel,0,238
83658,4b268f9ef964a520877d24e3,"Cafe, Coffee, and Tea House",12,203
83664,4b8bb053f964a52023a732e3,Restaurant,686,1814
83666,4dbbc0ec5da3ff58ec39d028,Restaurant,56,156
83667,4e6f770652b1706317d5c32b,Restaurant,643,1524
83668,4b5ec462f964a520099829e3,Restaurant,142,408
83672,4b768588f964a5202e502ee3,Bar,26,602
83674,4e23f14ec65b2b5e355fa78f,Bridge,6,61
83675,4e23efea1495f18f03666849,Bridge,6,58
83676,4f0a52bbe4b0c3ff85e36499,Restaurant,47,236
83677,4d834f9ef1e56ea845635d8a,Convenience Store,21,528
83683,4cceb1e6a92595219c8c6f29,Restaurant,684,1807
83690,4b5da7f7f964a520646529e3,Spiritual Center,3,299
83693,4bdd982d3f720f47cb6e8ae7,Lodging,7,718
83698,50334f0ce4b00095ef3f4397,Restaurant,927,2448
83703,4b7fbf73f964a520f43b30e3,Bar,227,1830
83706,4c8a27ca6418a143b30cddce,Bar,142,1796
83713,4bd2cac4a8b3a593f281685f,Restaurant,717,1697
83715,4f72e1c6e4b0adf5abd7b5d1,Bar,222,1829
83719,4c44decd59d99c7489f1fbad,Food and Beverage Retail,10,237
83722,4f193675e4b088d49f902318,Hospital,5,784
83724,4c020fe58ef2c9b6329416fc,Restaurant,169,464
83725,4ff54e98e4b0cfb36ed4ad84,Education,26,1543
83729,4ec0ea0277c885a64ee9f53d,Restaurant,10,34
83732,4d15d408bb64224b6fd6b665,Bar,226,1842
83736,4bb87819cf2fc9b6d28e9f02,Bar,17,509
83738,4de6214e18389f0558715d3d,Bar,130,1692
83741,4c7e256a10916dcb5a5f2b96,Restaurant,14,51
83742,4eaa885fd3e3846cbcac615b,Historic and Protected Site,17,2459
83744,4d3d607844f5a0936a5ed4bb,Bar,222,1830
83746,50255f32e4b061fce773bea0,Bar,38,561
83748,4eeaa1c419835bc6eede1b08,Convenience Store,4,33
83750,503eded4e4b06dfb9132cfd2,Restaurant,41,141
83751,4c47282c19fde21efa6d0776,Convenience Store,42,1994
83752,4bd1c976462cb71397d5da07,Restaurant,123,376
83753,4ba0925cf964a520b97237e3,Convenience Store,52,1811
83755,4bfa58e05317a593b87b027f,Convenience Store,54,1834
83756,4c76f76593faa093b570effb,Hospital,1,157
83760,4ba2f040f964a520c12338e3,Restaurant,692,1824
83761,4e13debbe4cd473c968b5afc,Restaurant,7,26
83764,4c6b536b9669e21e72f9aa51,Restaurant,683,1857
83769,4e8fb6c3722ebb868b67a503,Convenience Store,2,13
83770,4e1974207d8b8af913975531,Bar,30,469
83774,4b698399f964a52067a52be3,Bar,135,1736
83780,501eb824e4b0bb80f8bd0fb7,Bar,1,47
83784,4b97bfc8f964a5203a1335e3,Restaurant,21,111
83789,4b89264cf964a520711f32e3,Restaurant,581,1332
83793,4b873f5df964a5206fb831e3,Restaurant,681,1801
83797,4ee21444d3e3a823d5915437,Historic and Protected Site,17,2523
83806,4d660fc8838654810d78f453,Fuel Station,0,374
83818,4df9a7cc8877b30c39858ff7,Education,1,42
83819,4fb2698ae4b00dd091c664b1,Amusement Park,63,169
83820,4e471a1fc65bd6ffbe9bda5c,Historic and Protected Site,1,410
83825,4b891026f964a520b21a32e3,Convenience Store,17,212
83828,4c74fd823adda14338f605af,Bridge,5,723
83838,4b5fb7b2f964a520b7c929e3,Movie Theater,1,372
83848,4b6e8ad2f964a5204fc12ce3,Restaurant,424,1114
83861,4c4e89edc1f5ef3bf42838ab,Education,19,257
83864,4b77aad4f964a5202da62ee3,Golf,1,334
83871,4e22707b814d32181a6e452c,Baseball,0,285
83874,4c4a81ed5609c9b65bf9c38f,"Cafe, Coffee, and Tea House",159,2129
83876,4bc2920c4cdfc9b6245e9621,"Cafe, Coffee, and Tea House",3,133
83879,4c81c387d8086dcb21a77052,Other Great Outdoors,3,894
83888,4e214fdf7d8b71715ba9d808,Event Space,7,674
83893,4ebb266c02d5a3de7912057b,Miscellaneous Store,8,881
83894,4cf45203a41a60fc74592ec0,Restaurant,758,1836
83900,4f51db4ce4b09f74b6f1c2e0,Miscellaneous Store,2,131
83901,50345795e4b02273b1b3833f,Arts and Crafts Store,2,1093
83908,4e56fda8ae60bd1634c390a0,Park,4,177
83909,4b83e205f964a520151531e3,Restaurant,6,40
83914,4eeaa1c419835bc6eede1b04,Convenience Store,47,903
83918,4b0587b3f964a52078a022e3,Event Space,23,1765
83919,4cb2ab4db4b0a35dfa765bce,Education,18,844
83929,4bb8102a3db7b713dbfe209a,Restaurant,10,30
83937,4b7b8d97f964a52023672fe3,Restaurant,31,119
83947,4f4587ade4b00ed04954f9d3,Automotive Shop,0,159
83948,4c652386dddfa593a94c93ff,Restaurant,11,48
83954,4fa0ca62e4b0c5623dc37e83,Restaurant,46,170
83959,505548e1e4b0e7ceb70c6e23,Miscellaneous Store,2,245
83960,4b83c454f964a520a60f31e3,Video Store,0,94
83962,4b5a5fa9f964a520e8c028e3,Restaurant,184,481
83963,4b722689f964a52059712de3,Restaurant,80,208
83966,502644cae4b040ed52894130,Computers and Electronics Retail,3,123
83969,4e7ea851b8f75c9f4bb67c68,Restaurant,175,569
83974,4b90d605f964a5200a9933e3,Restaurant,10,44
83982,4d609296b6b9a1cd51897d51,Government Building,0,40
83984,4d5768ddd1a08cfaf4b702ba,Restaurant,667,1782
83985,4baea29bf964a52039c93be3,Field,0,97
83996,4c2c79c357a9c9b6226ff767,Performing Arts Venue,0,72
83997,4f2cbd60e4b0dbffdb8d31e2,Miscellaneous Store,4,130
84000,5041a1d1e4b08ae7c9e95d27,Convenience Store,11,188
84001,4c6fa4eb9c6d6dcbf424d07a,Restaurant,98,276
84003,4b49a8e6f964a5203c7226e3,Restaurant,85,229
84004,4b72911cf964a520b47e2de3,Restaurant,694,1827
84005,4bf0817f17880f47866a2937,Park,14,725
84007,4f38ef80e4b0653d4c39f288,Bakery,4,232
84008,4fcaa46ee4b0f59887a4a641,Event Space,14,1598
84009,4dc3c213d22dafda2f7963d0,Restaurant,23,137
84014,4f6ea3cde4b08a0bbb56e71b,Restaurant,25,77
84015,4e7bf5a1775b1336d3e89867,Cemetery,2,1056
84020,4f810953e4b02b9569790435,Restaurant,28,100
84022,4c395def2c8020a1c9ad8c00,Education,2,187
84024,505555ebe4b066826d828a62,Education,2,76
84034,4c289ff3ed0ac9b6db7360aa,Health and Beauty Service,20,1738
84036,4dfc3b8da809d61e2fbf5d97,Education,8,154
84044,4bec11ae61aca593febe8500,Education,0,49
84048,4b9b88ddf964a520a20d36e3,Restaurant,142,389
84053,4bdcdda1c79cc928ba7e88e9,Food and Beverage Retail,6,277
84057,4dbebbe20437955ec06bf30a,Bar,23,243
84059,4b8943a1f964a520f72632e3,Bar,222,1824
84062,4b83f9b8f964a520371931e3,Convenience Store,16,246
84066,4e8c76f1a17ca3b5313e6e78,Bridge,9,1830
84075,4b63e137f964a5207f952ae3,Restaurant,681,1812
84095,4fa0a1bbe4b0f5a96da91665,Art Gallery,22,1892
84104,506296e0e4b01e27b15bc02f,Furniture and Home Store,7,1237
84105,4bf227ab99d02d7fdff6c948,"Cafe, Coffee, and Tea House",108,1282
84106,4b68fb5cf964a520d5952be3,"Cafe, Coffee, and Tea House",14,261
84110,4f911acde4b04fef00459c5a,Restaurant,23,61
84118,4b7e937df964a5208ef32fe3,Restaurant,34,126
84122,4d6606dd48ee6ea8d81c6168,"Cafe, Coffee, and Tea House",184,1671
84137,4d414bfcaae1b1f7a1ac8ef5,Hobby Store,0,459
84138,4c6235eaedd320a1dc91ac29,Fashion Retail,0,204
84139,4deaf4ac22713dd973a2ce08,Golf,0,2395
84143,4e54f46d483b764fba275e4e,Food and Beverage Retail,8,234
84147,4f6c183de4b0725b5fda9e14,Restaurant,336,794
84149,4dae4dc16e81e2dffdc5c693,Restaurant,668,1782
84157,4d5e57dcd7206ea8a56ddbf1,Restaurant,688,1815
84162,505fc41bd63eb3d731139041,Restaurant,486,1125
84167,4f3646afe4b0edf91baebb3d,Restaurant,150,413
84174,5061b426e4b00bc612dc0215,Restaurant,494,1137
84175,4d664fbc8386548194cff653,Restaurant,827,2008
84176,4dddb31545dd033c391f7c72,Restaurant,81,269
84183,506a5eeee4b0b2645cda27ba,Restaurant,80,220
84185,4bc04a33920eb71345c2182c,Computers and Electronics Retail,15,1807
84187,4b70d44ef964a52086302de3,Restaurant,66,176
84195,4c173117cd4bc9b6e28e4feb,Computers and Electronics Retail,6,266
84203,4b711b4af964a520f9392de3,Restaurant,108,313
84205,4d8f2992fa94370465d913c6,Bakery,8,1808
84210,4bdd32f0b0f5c928f7f64be3,Restaurant,95,307
84215,4d709127cbc58cfa991b7472,Education,71,2322
84216,4e3f882ca809ba757c257e20,Restaurant,307,675
84229,4e474844d22d12b08bce25f6,Convenience Store,0,7
84231,4f8fa816e4b0d414c3194fb8,Eyecare Store,0,214
84232,4c81e340e602b1f7a992977a,Restaurant,609,1790
84237,5072a65ee4b0b212b1fab5e5,Bar,141,1807
84242,4d5b55e7b815b60c15764a16,Restaurant,344,898
84243,4c904be5de3d236a04dd6a18,Fashion Retail,5,1026
84247,4b5bba06f964a5208a1229e3,Art Gallery,2,694
84250,4baf1563f964a5206cea3be3,Bar,136,1756
84252,4deb26cb7d8b6c7a5353048d,Bakery,2,154
84258,506f9515e4b07f6e2cd12701,Other Great Outdoors,2,184
84262,4de5cc53d22d7fddb9c8c0c5,Sculpture Garden,2,954
84265,4d86ffc8e83fa143161d9ba1,"Cafe, Coffee, and Tea House",10,153
84270,4e535a4d22711d4da5bae5de,Sculpture Garden,0,1998
84271,4b98d169f964a520e35035e3,Bar,132,1716
84273,4daaa074b3dccb44d3813d98,Monument,24,1998
84276,4e032fe2c65b8061424d7154,Restaurant,837,2064
84277,5062bbd9e4b039883b0cd14f,Bar,24,601
84279,4b55c5a0f964a52044ef27e3,Convenience Store,10,220
84280,4b5024f2f964a5206f1d27e3,Video Store,1,674
84287,4fc2f42ae4b04d2e076bcb60,Office,1,322
84288,4d847b7f40a7a35ddec80bbe,Monument,22,1974
84293,504aadb4e4b0d4495968d1ab,Restaurant,334,884
84294,4b5c2d0af964a520812629e3,Food and Beverage Retail,9,693
84300,4b74e288f964a520c6f62de3,Bridge,28,1911
84306,4bee0e64946c0f47da6da363,Education,8,1543
84311,4e3e2c9818a83d5b284f30a8,Monument,14,1151
84313,4b70dc99f964a5200e322de3,Restaurant,102,227
84317,4b926c6df964a52075f833e3,Bar,48,451
84319,50724f9c8acabb8782a724ff,Event Space,17,2512
84320,504b1d1c011c91225c608647,Restaurant,187,476
84322,4b68ec6ff964a52062932be3,Restaurant,678,1843
84323,4b908d05f964a5208d8f33e3,Bridge,26,549
84331,4bde411b6198c9b6ae8c13ff,Bar,162,2027
84332,4d9d81c57958f04d520217fa,Shopping Mall,10,356
84334,4b73bdeaf964a52041ba2de3,Restaurant,164,449
84337,4d0f3743d21db60cfde42218,Restaurant,340,730
84339,4b5b07e5f964a520cedf28e3,Bar,59,861
84340,4b6a45eff964a52033d02be3,Restaurant,327,861
84346,4cf9c6bf7945224bb6377ce7,Fashion Retail,0,237
84350,4f7e54afe4b02164d9154b50,Restaurant,344,901
84363,50188221e4b0d7331f9862ba,Bridge,12,522
84365,4e5c7417483be26274b623ca,Bridge,11,517
84367,4c393841ae2da593084302c6,Education,3,527
84377,5072c76be4b074bcaea32714,Park,12,522
84382,4becc7640ddaa5937d161ec3,Arcade,2,365
84386,4bf7ce878d30d13ab087ff17,Convenience Store,20,510
84391,50698551e4b0c7c05310de52,Historic and Protected Site,38,1991
84393,50594b41e4b041dfa9357cd6,Bridge,11,497
84394,5057f200e4b05809b0bdfb22,Bridge,11,439
84412,4b5abbfdf964a52086d228e3,Bar,22,237
84423,507345f5e4b0b56e9858d681,Rest Area,0,61
84425,4e9271ad775b74564cf77875,Food and Beverage Retail,0,40
84428,4be3b9ebb02ec9b6f24e50c0,Convenience Store,6,43
84432,4b7575b8f964a520be0d2ee3,Park,12,522
84447,4c9e87970e9bb1f74d5ae85f,Historic and Protected Site,1,292
84468,4ffe5dd1e4b018897f93ef1d,Education,32,157
84475,4c253d6da852c928608ee46c,Convenience Store,52,1763
84494,4b591e2ff964a5206b7d28e3,"Cafe, Coffee, and Tea House",205,2442
84509,4b934a27f964a520ba3e34e3,Restaurant,20,55
84515,5012580de4b00c78e370850d,Dentist,0,280
84521,4e944b8a49015a5ff484abcc,Historic and Protected Site,0,277
84522,4e9834c94690053a31a5d92e,Health and Beauty Service,10,373
84532,4d9403bd9ef2721ea2c4ccd2,Bookstore,0,46
84541,4b743cccf964a52009cf2de3,Restaurant,134,294
84543,4b7393f3f964a520b2b42de3,Restaurant,460,1019
84553,4bf0e2e321072d7fc870208b,Education,70,469
84561,4b70d99df964a5208e312de3,Restaurant,423,960
84562,4bd175d9462cb7131b37da07,Restaurant,469,1019
