venueID,lat,lng,venue_descr,First_Category,Second_Category
12214,40.724482,-73.703618,Bar,Dining and Drinking,Bar
30075,40.731024,-73.693069,Bar,Dining and Drinking,Bar
35144,40.718089,-73.716156,Bar,Arts and Entertainment,Strip Club
32438,40.7308010511722,-73.69439520217306,Bar,Dining and Drinking,Bar
20763,40.7304783951045,-73.69474411010742,Bar,Dining and Drinking,Bar
31144,40.726328,-73.730388,Military Base,Community and Government,Government Building
23218,40.723908888465424,-73.70495796203613,Neighborhood,Landmarks and Outdoors,States and Municipalities
11674,40.728581306168536,-73.70398762235344,Gastropub,Dining and Drinking,Restaurant
5774,40.7210932391294,-73.84425821088594,Bank,Business and Professional Services,Financial Service
25042,40.71226274511636,-73.86161925532339,Playground,Landmarks and Outdoors,Park
27550,40.72957934329783,-73.72157350396367,Arts & Entertainment,Arts and Entertainment,Arts and Entertainment
21913,40.81347500373567,-74.07420201866444,Other Nightlife,Nightlife Spot,Other Nightlife
31323,40.64577333538825,-73.77533885003315,Pizza Place,Dining and Drinking,Restaurant
17484,40.87829926197561,-73.90337705612183,Bar,Dining and Drinking,Bar
12652,40.75109332751696,-73.85696411132812,Food Truck,Dining and Drinking,Food Truck
35575,40.70698008408693,-73.69728619501198,Medical Center,Health and Medicine,Dentist
26087,40.70759102995418,-73.6942342709444,Other Great Outdoors,Landmarks and Outdoors,Other Great Outdoors
19639,40.72443680780293,-73.73086581746007,Bank,Business and Professional Services,Financial Service
27110,40.71973251409344,-73.73304947773605,Deli / Bodega,Dining and Drinking,Restaurant
35797,40.736043993697805,-73.74680024687494,Tattoo Parlor,Business and Professional Services,Health and Beauty Service
22254,40.68393341752698,-73.87481560999444,Church,Community and Government,Spiritual Center
31273,40.68189327226957,-73.8729952778799,General Travel,Travel and Transportation,General Travel
37153,40.72447364752059,-73.73046356167099,Embassy / Consulate,Community and Government,Government Building
16806,40.705153238021474,-73.79272316633782,Government Building,Community and Government,Government Building
30043,40.705406028064615,-73.79521061968909,Mall,Retail,Shopping Mall
10729,40.75977309846517,-73.7693738937378,Pool Hall,Arts and Entertainment,Pool Hall
31641,40.64530145483588,-73.77568930890274,Rest Area,Travel and Transportation,Rest Area
14888,40.72333899788092,-73.72686620993731,Gas Station / Garage,Travel and Transportation,Fuel Station
27211,40.63785939982831,-73.78603618628075,Food,Dining and Drinking,Restaurant
31297,40.645338,-73.775587,Food & Drink Shop,Dining and Drinking,Food Court
12116,40.727071452687326,-73.7300268259055,Post Office,Community and Government,Government Building
10832,40.74924019592564,-74.03639316558838,Gym / Fitness Center,Sports and Recreation,Gym and Studio
20339,40.8472128970844,-73.96915674639854,Salon / Barbershop,Business and Professional Services,Health and Beauty Service
30266,40.94709963333333,-74.072561,Gym / Fitness Center,Sports and Recreation,Gym and Studio
14266,40.86862558333333,-73.959948,Bank,Business and Professional Services,Financial Service
18382,40.885034972981344,-74.06183393742229,Cosmetics Shop,Retail,Cosmetics Store
28082,40.87974550657055,-73.98277049893474,Medical Center,Health and Medicine,Physician
26993,40.88956833558322,-74.09550580250524,Pool,Sports and Recreation,Water Sports
23839,40.84841652221042,-74.02642900016671,Pizza Place,Dining and Drinking,Restaurant
12209,40.77431917190552,-74.031717,Medical Center,Health and Medicine,Physician
20578,40.85813820362091,-74.02509333,Government Building,Community and Government,Government Building
5829,40.74648879136805,-73.98010177430896,Salon / Barbershop,Business and Professional Services,Health and Beauty Service
1696,40.72411,-73.980818,Bar,Dining and Drinking,Bar
34066,40.76737725447301,-73.96737747488194,Art Gallery,Arts and Entertainment,Art Gallery
1267,40.71491211401552,-73.99835740533105,Chinese Restaurant,Dining and Drinking,Restaurant
3206,40.7693242097396,-73.98282408714294,Italian Restaurant,Dining and Drinking,Restaurant
23098,40.76420424384374,-73.97716900408908,Other Great Outdoors,Landmarks and Outdoors,Other Great Outdoors
29568,40.617871,-74.016591,Bar,Dining and Drinking,Bar
3671,40.68215901902149,-73.99586679913574,Italian Restaurant,Dining and Drinking,Restaurant
16725,40.740352,-73.992549,Financial or Legal Service,Retail,Financial or Legal Service
16827,40.6423324262168,-73.98053795549079,Laundry Service,Business and Professional Services,Laundry Service
16754,40.636616473141736,-73.97824799324572,Neighborhood,Landmarks and Outdoors,States and Municipalities
11713,40.714152,-73.95562805,Pizza Place,Dining and Drinking,Restaurant
31146,40.711929,-73.940976,Caf�,Dining and Drinking,"Cafe, Coffee, and Tea House"
17461,40.70536687164852,-73.94499168946531,Food,Dining and Drinking,Restaurant
2065,40.70538,-73.944512,Music Venue,Arts and Entertainment,Performing Arts Venue
35792,40.72284530519924,-73.95011768933524,Bar,Dining and Drinking,Juice Bar
5620,40.71503162384033,-73.944519,Food & Drink Shop,Retail,Food and Beverage Retail
4282,40.753379747313225,-73.99601026811312,Mediterranean Restaurant,Dining and Drinking,Restaurant
18459,40.71877033800785,-73.95340101314287,Gym / Fitness Center,Sports and Recreation,Gym and Studio
30536,40.75367997099852,-73.99939610479981,Bakery,Dining and Drinking,Bakery
882,40.66390755948686,-73.98411345601794,German Restaurant,Dining and Drinking,Restaurant
6579,40.73234483206067,-73.95458345525527,Thai Restaurant,Dining and Drinking,Restaurant
16061,40.719645344785256,-74.00166286032345,Art Gallery,Arts and Entertainment,Art Gallery
17535,40.71889696780601,-74.002994,Art Gallery,Arts and Entertainment,Art Gallery
8659,40.722851,-73.91340402,Diner,Dining and Drinking,Restaurant
268,40.714008628608575,-73.94861377064605,Thai Restaurant,Dining and Drinking,Restaurant
9316,40.640335076092526,-73.7861967086792,Food & Drink Shop,Dining and Drinking,Food Court
4459,40.71439763859589,-73.94430859523969,Thai Restaurant,Dining and Drinking,Restaurant
2410,40.705141977030834,-73.93328368663788,Middle Eastern Restaurant,Dining and Drinking,Restaurant
8246,40.667721,-73.980994,Middle Eastern Restaurant,Dining and Drinking,Restaurant
6384,40.73369,-73.954871,Pizza Place,Dining and Drinking,Restaurant
26465,40.715117,-73.94455464,Laundry Service,Business and Professional Services,Laundry Service
699,40.71710725539762,-73.95641450424219,Sandwich Place,Dining and Drinking,Restaurant
5053,40.7319407,-73.95464822,Food & Drink Shop,Retail,Food and Beverage Retail
28364,40.7110607020489,-73.95062685012817,Bar,Dining and Drinking,Bar
32348,40.64589820516269,-74.02027219451449,Medical Center,Health and Medicine,Emergency Service
1027,40.738941,-73.989069,Pizza Place,Dining and Drinking,Restaurant
5216,40.74264002709531,-73.99313449859619,Cosmetics Shop,Retail,Cosmetics Store
31068,40.72203060585159,-73.9863109588623,Indian Restaurant,Dining and Drinking,Restaurant
30407,40.72678320724752,-73.99162006878214,Bar,Dining and Drinking,Bar
25570,40.64685865826176,-74.02132798891333,Coffee Shop,Dining and Drinking,"Cafe, Coffee, and Tea House"
566,40.72561895581218,-74.00389515789001,Seafood Restaurant,Dining and Drinking,Restaurant
4240,40.729995,-74.003653,Brazilian Restaurant,Dining and Drinking,Restaurant
8030,40.73614879331977,-73.98484806104828,French Restaurant,Dining and Drinking,Restaurant
24437,40.7195049,-73.9848243,Bar,Dining and Drinking,Bar
4286,40.738664,-73.981006,Mediterranean Restaurant,Dining and Drinking,Restaurant
17791,40.64012,-74.01205,Medical Center,Health and Medicine,Physician
2740,40.84158766349146,-74.15905862147976,Pizza Place,Dining and Drinking,Restaurant
27735,40.83542111196496,-74.14731860160828,Coffee Shop,Dining and Drinking,"Cafe, Coffee, and Tea House"
13545,40.81488625,-74.22163188457489,Falafel Restaurant,Dining and Drinking,Restaurant
10931,40.76598823070526,-74.24845933914185,Pizza Place,Dining and Drinking,Restaurant
25221,40.79961545296321,-74.14710899242189,Bar,Dining and Drinking,Bar
14733,40.8156877,-74.21979,Sushi Restaurant,Dining and Drinking,Restaurant
34478,40.744206,-73.999277,Paper / Office Supplies Store,Retail,Office Supply Store
5997,40.74314770778147,-73.9952871833738,College Academic Building,Community and Government,Education
14923,40.74439040000001,-73.99427198000001,Building,Landmarks and Outdoors,Structure
33982,40.75124401259597,-73.99155694099996,Miscellaneous Shop,Retail,Miscellaneous Store
26053,40.75104640725332,-73.98262128090157,Clothing Store,Retail,Fashion Retail
9758,40.74247,-73.99767,Miscellaneous Shop,Retail,Miscellaneous Store
28914,40.58007143027139,-73.88833836799651,Beach,Landmarks and Outdoors,Beach
11657,40.77543932860701,-73.9116382598877,Clothing Store,Retail,Fashion Retail
35653,40.7286482730044,-73.98946797358194,Bar,Dining and Drinking,Bar
23671,40.85941579921511,-73.9269434163476,Building,Landmarks and Outdoors,Structure
16701,40.86084967402388,-73.92699508364878,Food & Drink Shop,Retail,Food and Beverage Retail
18623,40.8623426,-73.92593449,Clothing Store,Retail,Fashion Retail
14855,40.776891180213525,-73.95343545330672,Gym / Fitness Center,Sports and Recreation,Gym and Studio
35312,40.747221,-73.88986799999999,Spa / Massage,Business and Professional Services,Health and Beauty Service
34149,40.78409187370578,-73.97842591108906,Bar,Dining and Drinking,Bar
19563,40.816992,-73.94255,Building,Landmarks and Outdoors,Structure
24634,40.74852193985629,-73.87418395092263,Event Space,Business and Professional Services,Event Space
22636,40.73009586586381,-73.99738182611577,Church,Community and Government,Spiritual Center
14567,40.71026303271883,-74.00981721958696,Clothing Store,Retail,Fashion Retail
18642,40.860004,-73.929485,General Entertainment,Arts and Entertainment,General Entertainment
29822,40.7614126189526,-73.98973345756531,Furniture / Home Store,Retail,Furniture and Home Store
26641,40.74714316894568,-74.16069746017456,Bar,Dining and Drinking,Bar
21743,40.76530723333333,-74.14771551666666,Coffee Shop,Dining and Drinking,"Cafe, Coffee, and Tea House"
19915,40.78689279062589,-74.13418372328557,Gym / Fitness Center,Sports and Recreation,Gym and Studio
15606,40.77493878699655,-74.14259041093528,Deli / Bodega,Dining and Drinking,Restaurant
15080,40.76410926493998,-74.14917901665406,Automotive Shop,Retail,Automotive Shop
23009,40.762617500000005,-74.149813,Bakery,Dining and Drinking,Bakery
34869,40.76405214314234,-74.14876042635083,Hardware Store,Retail,Hardware Store
32946,40.76103043845802,-74.15057813358304,Convenience Store,Retail,Convenience Store
13872,40.759429,-74.151649,Bank,Business and Professional Services,Financial Service
20478,40.76073501957961,-74.15048638853253,Spanish Restaurant,Dining and Drinking,Restaurant
13007,40.76237122710283,-74.14978109694815,Bar,Dining and Drinking,Bar
33973,40.73720984047963,-74.17947292327881,Neighborhood,Landmarks and Outdoors,States and Municipalities
19448,40.72358034073905,-74.15127195406463,Automotive Shop,Retail,Automotive Shop
30943,40.75214238372371,-74.14517656678416,Other Great Outdoors,Dining and Drinking,Vineyard
24340,40.74952980542782,-74.1490528662507,City,Landmarks and Outdoors,States and Municipalities
25853,40.76538742949133,-74.14979256512534,Park,Landmarks and Outdoors,Park
12252,40.7619223603022,-74.15972374144214,Fast Food Restaurant,Dining and Drinking,Restaurant
23567,40.864684,-74.127226,Latin American Restaurant,Dining and Drinking,Restaurant
16800,40.761398397759166,-74.15865898132324,Sporting Goods Shop,Retail,Sporting Goods Retail
14598,40.78535760584089,-74.13589835128477,Bank,Business and Professional Services,Financial Service
35045,40.80311847601461,-74.12854082308242,American Restaurant,Dining and Drinking,Restaurant
26720,40.76410130817009,-74.14931663517851,Park,Landmarks and Outdoors,Park
29610,40.79828200088074,-74.12595748901367,Salon / Barbershop,Business and Professional Services,Health and Beauty Service
10565,40.76350039466201,-74.14909873913453,Bakery,Dining and Drinking,Bakery
9121,40.74516698561805,-74.17040571570396,University,Community and Government,Education
19540,40.81190125425502,-74.13760149461928,Bar,Dining and Drinking,Bar
28083,40.74519289481778,-74.09938886591918,Embassy / Consulate,Community and Government,Government Building
11744,40.822326549066574,-74.1008922457695,Fried Chicken Joint,Dining and Drinking,Restaurant
21909,40.7462693442413,-74.15808960624373,Bakery,Dining and Drinking,Bakery
30108,40.74644876961903,-74.1599186899459,Deli / Bodega,Dining and Drinking,Restaurant
25510,40.75929149376656,-74.151638932448,Bar,Dining and Drinking,Bar
15668,40.75743906753114,-74.15416188925875,Food & Drink Shop,Retail,Food and Beverage Retail
34318,40.85970777710569,-74.12893078507825,Peruvian Restaurant,Dining and Drinking,Restaurant
22983,40.82994979882479,-74.13805961608887,Electronics Store,Retail,Computers and Electronics Retail
18399,40.78721818,-74.158675,Bar,Arts and Entertainment,Strip Club
34499,40.82807451194587,-74.10255789756775,Ice Cream Shop,Dining and Drinking,Dessert Shop
6219,40.75913,-74.151699,Deli / Bodega,Dining and Drinking,Restaurant
9994,40.72888500790535,-74.15802653407117,Spanish Restaurant,Dining and Drinking,Restaurant
32175,40.89264384888801,-74.13979778110523,Peruvian Restaurant,Dining and Drinking,Restaurant
11799,40.78335966666667,-74.06984,Clothing Store,Retail,Fashion Retail
27442,40.71943544635074,-74.18109231976479,Gas Station / Garage,Travel and Transportation,Fuel Station
31292,40.65653169708124,-74.20785833224488,Bar,Dining and Drinking,Bar
21870,40.78907445,-74.147342,Flea Market,Retail,Flea Market
13623,40.784403,-74.1362121,Drugstore / Pharmacy,Retail,Pharmacy
11651,40.785439449748026,-74.14600802834129,Automotive Shop,Retail,Automotive Shop
32692,40.76408917618605,-74.14898979101699,Peruvian Restaurant,Dining and Drinking,Restaurant
17234,40.77103509350636,-74.14523390907954,Building,Landmarks and Outdoors,Structure
24268,40.76533913612366,-74.147863,Bar,Dining and Drinking,Bar
21473,40.75473470738866,-74.16249313778113,Gas Station / Garage,Travel and Transportation,Fuel Station
22040,40.76616737525728,-74.14762506709647,Building,Landmarks and Outdoors,Structure
24900,40.74754942689786,-74.1604863329548,Park,Landmarks and Outdoors,Park
28431,40.76447010488922,-74.14805889129639,Government Building,Community and Government,Government Building
12602,40.786784,-74.145704,Video Store,Retail,Video Store
28142,40.76013806666667,-74.15362131666667,Automotive Shop,Retail,Automotive Shop
21052,40.76123,-74.158403,Clothing Store,Retail,Fashion Retail
33099,40.87872955461171,-74.1767694949588,College Academic Building,Community and Government,Education
31400,40.91584507488253,-74.16842168604403,Latin American Restaurant,Dining and Drinking,Restaurant
4364,40.76065305007153,-74.16079595568392,Department Store,Retail,Department Store
20915,40.757388,-74.153327,Coffee Shop,Dining and Drinking,"Cafe, Coffee, and Tea House"
30792,40.74952893563345,-74.14827875963306,Deli / Bodega,Dining and Drinking,Restaurant
28990,40.75700926298048,-74.14484971536382,Bank,Business and Professional Services,Financial Service
19908,40.76177995,-74.150174,American Restaurant,Dining and Drinking,Restaurant
26550,40.584303,-74.094344,Laundry Service,Business and Professional Services,Laundry Service
11222,40.61027421669312,-73.92262627773677,Caribbean Restaurant,Dining and Drinking,Restaurant
14790,40.81383886666666,-73.955855,Salon / Barbershop,Business and Professional Services,Health and Beauty Service
13537,40.56745305566697,-74.11200683416457,Chinese Restaurant,Dining and Drinking,Restaurant
36829,40.63848910464437,-74.1330482753488,Salon / Barbershop,Business and Professional Services,Health and Beauty Service
19231,40.62613746871625,-74.15543482267394,Automotive Shop,Retail,Automotive Shop
14174,40.56955853974238,-74.10989051594179,American Restaurant,Dining and Drinking,Restaurant
23365,40.566994703617006,-74.1102035343647,Toy / Game Store,Retail,Toy Store
19098,40.575205090318285,-74.104671309407,Food & Drink Shop,Retail,Food and Beverage Retail
14026,40.626518,-74.16242071666667,Spanish Restaurant,Dining and Drinking,Restaurant
18508,40.73309851861948,-74.06298702555561,Spiritual Center,Community and Government,Spiritual Center
13719,40.5649149388404,-74.11418048033293,Asian Restaurant,Dining and Drinking,Restaurant
15268,40.63807368278504,-74.07815515995026,Caribbean Restaurant,Dining and Drinking,Restaurant
15107,40.588240926414606,-74.09107201469423,Fast Food Restaurant,Dining and Drinking,Restaurant
17631,40.647685826357176,-73.95749360962006,Convention Center,Business and Professional Services,Convention Center
9346,40.62678058907196,-74.16013657332591,Gas Station / Garage,Travel and Transportation,Fuel Station
18057,40.635162,-74.161455,American Restaurant,Dining and Drinking,Restaurant
16325,40.57020490380811,-74.10895565774523,Pizza Place,Dining and Drinking,Restaurant
22224,40.598582276558254,-73.82038212625498,Bagel Shop,Dining and Drinking,Bagel Shop
20143,40.57195,-74.10872,Laundry Service,Business and Professional Services,Laundry Service
6517,40.578635,-73.849485,Donut Shop,Dining and Drinking,Donut Shop
18179,40.578779,-73.84969,Bagel Shop,Dining and Drinking,Bagel Shop
22710,40.652523540660205,-73.89995398650922,Building,Landmarks and Outdoors,Structure
32951,40.6501043889504,-73.90308313780322,Deli / Bodega,Dining and Drinking,Restaurant
18746,40.619543,-73.9179790019989,Italian Restaurant,Dining and Drinking,Restaurant
22327,40.578276,-74.10252,Drugstore / Pharmacy,Retail,Pharmacy
10927,40.57675045,-74.10386,Wings Joint,Dining and Drinking,Restaurant
18157,40.746336558522046,-73.98077326334892,Event Space,Business and Professional Services,Event Space
32066,40.7462390539103,-73.98058960845994,Other Nightlife,Nightlife Spot,Other Nightlife
26133,40.74045997829958,-73.98206301033497,French Restaurant,Dining and Drinking,Restaurant
36514,40.76094971456963,-73.96321621123305,Beer Garden,Dining and Drinking,Bar
20667,40.7422511,-73.95310575,Art Gallery,Arts and Entertainment,Art Gallery
17593,40.7275189451569,-73.92618656158447,Food & Drink Shop,Retail,Food and Beverage Retail
36556,40.746404,-73.98055,Gym / Fitness Center,Sports and Recreation,Gym and Studio
35193,40.72694980507786,-73.98414373397827,Bar,Dining and Drinking,Bar
944,40.779054,-73.950923,Bar,Dining and Drinking,Bar
31306,40.74990526775741,-73.9770427390049,Bagel Shop,Dining and Drinking,Bagel Shop
27354,40.75888801791486,-73.97013246896273,Nightlife Spot,Nightlife Spot,Nightlife Spot
1376,40.72157790888789,-73.98775775805187,Tattoo Parlor,Business and Professional Services,Health and Beauty Service
35884,40.76075752241918,-73.96325638938046,Bike Shop,Retail,Sporting Goods Retail
7821,40.742477,-73.980048,Hardware Store,Retail,Hardware Store
11639,40.746833761021136,-73.9445611681755,Bank,Business and Professional Services,Financial Service
22485,40.76546147212545,-73.98723363876343,American Restaurant,Dining and Drinking,Restaurant
4493,40.76110255018792,-73.96399681374122,Bar,Dining and Drinking,Bar
8999,40.75408824749459,-73.99202179054564,Donut Shop,Dining and Drinking,Donut Shop
15148,40.75853877047759,-73.98542770834685,Cosmetics Shop,Retail,Cosmetics Store
26623,40.66952298315854,-73.9330343223096,Sandwich Place,Dining and Drinking,Restaurant
5464,40.68371346159763,-73.97583961486816,Clothing Store,Retail,Fashion Retail
30959,40.753530926356646,-73.98868747442505,Drugstore / Pharmacy,Retail,Pharmacy
6324,40.75174353688835,-73.98789882659912,Caf�,Dining and Drinking,"Cafe, Coffee, and Tea House"
31597,40.75209302179819,-73.9877861738205,Salad Place,Dining and Drinking,Restaurant
2777,40.75346566010219,-73.98715516170112,Soup Place,Dining and Drinking,Restaurant
14416,40.826378527466936,-73.8221397616641,Donut Shop,Dining and Drinking,Donut Shop
27219,40.82798022702566,-73.81888869829497,Medical Center,Health and Medicine,Medical Center
15811,40.82678036264948,-73.82261075935283,Sandwich Place,Dining and Drinking,Restaurant
32193,40.82348968640062,-73.8197388048214,Bookstore,Retail,Bookstore
19111,40.86627824828623,-73.82617192512944,Furniture / Home Store,Retail,Furniture and Home Store
19544,40.82175214265828,-73.8190667614504,Bank,Business and Professional Services,Financial Service
14110,40.73287641704575,-74.05764030894315,Government Building,Community and Government,Government Building
26341,40.7226436746522,-74.00234575103158,Tattoo Parlor,Business and Professional Services,Health and Beauty Service
7501,40.84679417771147,-73.83257037486555,Deli / Bodega,Dining and Drinking,Restaurant
11686,40.64557779020594,-73.77572536468506,Sandwich Place,Dining and Drinking,Restaurant
11127,40.64572694283447,-73.77540779281016,Asian Restaurant,Dining and Drinking,Restaurant
31677,40.705896,-73.829739,Hotel,Travel and Transportation,Lodging
31617,40.706031,-73.829719,Synagogue,Community and Government,Spiritual Center
17985,40.65371509741915,-73.79066079693251,Building,Landmarks and Outdoors,Structure
10210,40.75456904789546,-73.85404444602133,Hotel,Travel and Transportation,Lodging
16657,40.77573181645151,-73.87129783630371,Food & Drink Shop,Dining and Drinking,Food Court
11848,40.705758069466754,-73.8310432434082,Deli / Bodega,Dining and Drinking,Restaurant
34069,40.71254080938084,-74.16430234909058,Hotel,Travel and Transportation,Lodging
30799,40.71301857009166,-74.16435658000785,Bar,Dining and Drinking,Bar
10958,40.712828316666666,-74.166044,American Restaurant,Dining and Drinking,Restaurant
9172,40.77573181645151,-73.87129783630371,Food & Drink Shop,Dining and Drinking,Food Court
19155,40.70597445778956,-73.83069221584135,Chinese Restaurant,Dining and Drinking,Restaurant
12863,40.70892468631538,-73.82935968852856,Post Office,Community and Government,Government Building
14602,40.69866966946415,-73.98709777147383,College Academic Building,Community and Government,Education
9253,40.71979523970132,-74.00243756808389,Arts & Crafts Store,Retail,Arts and Crafts Store
15616,40.72663109365285,-74.03448476232298,Bank,Business and Professional Services,Financial Service
28501,40.80805721,-73.96401434,Food,Dining and Drinking,Restaurant
33219,40.728394,-74.003127,Fast Food Restaurant,Dining and Drinking,Restaurant
33232,40.84759,-73.99808,Food,Dining and Drinking,Restaurant
31432,40.854393635225854,-73.97689925585411,General Travel,Travel and Transportation,General Travel
21016,40.67976439520498,-74.1085197713504,Bank,Business and Professional Services,Financial Service
28156,40.74138048565413,-74.17752628323899,College Academic Building,Community and Government,Education
30374,40.780427694975565,-73.97468090057373,Science Museum,Arts and Entertainment,Museum
27083,40.7418191670992,-73.99140199090107,Office,Business and Professional Services,Office
9069,40.71595631611474,-74.00012969970703,Thai Restaurant,Dining and Drinking,Restaurant
7311,40.7591890620125,-73.9916315465585,Pizza Place,Dining and Drinking,Restaurant
3037,40.71410055662045,-73.99871320357333,Ramen /  Noodle House,Dining and Drinking,Restaurant
28570,40.71849920122941,-73.99673335012453,Food & Drink Shop,Retail,Food and Beverage Retail
17457,40.718875,-73.996015,Chinese Restaurant,Dining and Drinking,Restaurant
2944,40.742188,-73.993231,Pizza Place,Dining and Drinking,Restaurant
3342,40.71753389578094,-74.00049448013306,Vietnamese Restaurant,Dining and Drinking,Restaurant
4116,40.72016860471668,-74.0039869741991,Pizza Place,Dining and Drinking,Restaurant
26530,40.74271724960621,-73.98890197277069,Hot Dog Joint,Dining and Drinking,Restaurant
36676,40.7412060378171,-73.9912413017774,Theater,Business and Professional Services,Auditorium
3240,40.73003023499521,-73.98406180399604,Thai Restaurant,Dining and Drinking,Restaurant
5845,40.72711853631737,-73.98066421827974,Library,Community and Government,Library
7380,40.730789,-73.986002,Thrift / Vintage Store,Retail,Vintage and Thrift Store
5460,40.732227,-73.991345,Clothing Store,Retail,Fashion Retail
2975,40.71333777662413,-74.015793800354,Coffee Shop,Dining and Drinking,"Cafe, Coffee, and Tea House"
14383,40.72656,-73.989137,Indian Restaurant,Dining and Drinking,Restaurant
9929,40.72425367668766,-73.97552181216096,Asian Restaurant,Dining and Drinking,Restaurant
6237,40.732672,-73.998176,Thrift / Vintage Store,Retail,Vintage and Thrift Store
25489,40.77741106138083,-73.70148179723154,Medical Center,Health and Medicine,Hospital
33321,40.77725461191122,-73.70149329191291,Caf�,Dining and Drinking,"Cafe, Coffee, and Tea House"
31983,40.77725225011519,-73.7014875445723,Medical Center,Health and Medicine,Hospital
37019,40.77729034423828,-73.70121765136719,Medical Center,Health and Medicine,Hospital
28540,40.77634770909651,-73.70125765081454,Parking,Travel and Transportation,Parking
23382,40.69940329712441,-73.83239,Bakery,Dining and Drinking,Bakery
27488,40.70023838182072,-73.83102534626656,Pet Store,Retail,Pet Supplies Store
14566,40.700264,-73.831132,Medical Center,Health and Medicine,Veterinarian
34016,40.734260028608325,-73.8706983047328,Gift Shop,Retail,Gift Store
32137,40.70020871617953,-73.83274842571251,Convenience Store,Retail,Convenience Store
26555,40.70593808407821,-73.85721453058976,Scenic Lookout,Landmarks and Outdoors,Scenic Lookout
29278,40.737229025631706,-73.86198678982399,Spanish Restaurant,Dining and Drinking,Restaurant
13539,40.73461,-73.86757,Department Store,Retail,Department Store
18266,40.70248810174679,-73.81869914701822,Mexican Restaurant,Dining and Drinking,Restaurant
27361,40.69984431534821,-73.83141016864529,Fried Chicken Joint,Dining and Drinking,Restaurant
17668,40.69469545,-73.84895802,Laundry Service,Business and Professional Services,Laundry Service
19361,40.734665307098005,-73.8742643440084,Japanese Restaurant,Dining and Drinking,Restaurant
34693,40.70103546171975,-73.84136934086116,Plaza,Landmarks and Outdoors,Plaza
21171,40.66487746000404,-73.73492855592492,Donut Shop,Dining and Drinking,Donut Shop
34724,40.77939240053856,-74.07081751282027,Other Great Outdoors,Landmarks and Outdoors,Other Great Outdoors
36140,40.68496,-73.930069,Moving Target,Travel and Transportation,Moving Target
25802,40.76425843924171,-73.95432515541168,Bakery,Dining and Drinking,Bakery
26306,40.65915499909874,-73.7401117327042,Bank,Business and Professional Services,Financial Service
24844,40.65318687031098,-73.72632602698,Gas Station / Garage,Travel and Transportation,Fuel Station
33282,40.93882840313462,-74.01968117662109,Cupcake Shop,Dining and Drinking,Dessert Shop
33130,40.74168212827351,-73.99101174565301,Bar,Dining and Drinking,Bar
24612,40.804899,-73.954875,Bakery,Dining and Drinking,Bakery
33696,40.820955,-73.910118,Moving Target,Travel and Transportation,Moving Target
31223,40.82914022764356,-73.82688989434001,Other Nightlife,Nightlife Spot,Other Nightlife
2769,40.756143594917056,-73.98488823467986,American Restaurant,Dining and Drinking,Restaurant
36169,40.79079319957236,-73.95502567291258,Stadium,Arts and Entertainment,Stadium
31270,40.7998126965729,-73.94333274216343,General Entertainment,Arts and Entertainment,General Entertainment
22726,40.67566215991974,-73.739692,Bank,Business and Professional Services,Financial Service
12727,40.71489915418247,-73.95416736602783,Bar,Dining and Drinking,Bar
4588,40.7582004401611,-73.96608031819528,Chinese Restaurant,Dining and Drinking,Restaurant
1406,40.75909046091092,-73.97371530532837,Building,Landmarks and Outdoors,Structure
14672,40.76130088092224,-73.9733076095581,General Entertainment,Arts and Entertainment,General Entertainment
23293,40.757085,-73.96812833333334,Italian Restaurant,Dining and Drinking,Restaurant
24831,40.777507989718046,-73.95679902162765,Hobby Shop,Retail,Hobby Store
25312,40.71555970759693,-73.94972162028085,Food & Drink Shop,Retail,Food and Beverage Retail
22296,40.616541,-74.03090265009914,Pizza Place,Dining and Drinking,Restaurant
13758,40.618849322362514,-73.99044933198735,Pizza Place,Dining and Drinking,Restaurant
34408,40.72388895797761,-73.9504850570081,Pizza Place,Dining and Drinking,Restaurant
28992,40.72289205230893,-74.00351067661738,Shop & Service,Retail,Retail
5060,40.7464958352957,-73.90024106670047,Thai Restaurant,Dining and Drinking,Restaurant
25447,40.717836967102016,-73.94720742388425,South American Restaurant,Dining and Drinking,Restaurant
26488,40.668105,-73.98721,Bike Shop,Retail,Sporting Goods Retail
29221,40.691741,-73.982707,Bakery,Dining and Drinking,Bakery
26082,40.729689675697,-74.0128929467039,Athletic & Sport,Sports and Recreation,Soccer
36590,40.71133956585827,-73.95771172593174,Burger Joint,Dining and Drinking,Restaurant
34678,40.68612882532167,-73.99456983470704,Candy Store,Retail,Food and Beverage Retail
2704,40.685872,-73.9942277,Pizza Place,Dining and Drinking,Restaurant
26678,40.827305,-73.926246,Bar,Dining and Drinking,Bar
15350,40.765050228448565,-73.972685,Plaza,Landmarks and Outdoors,Plaza
22412,40.73593730543954,-73.99377213983773,Building,Landmarks and Outdoors,Structure
23549,40.7239043712616,-73.951231,Music Store,Retail,Music Store
34762,40.720647621237134,-73.96361799233043,Dessert Shop,Dining and Drinking,Dessert Shop
2259,40.71636951767657,-74.00969671434535,American Restaurant,Dining and Drinking,Restaurant
8142,40.727629,-73.983452,Salon / Barbershop,Business and Professional Services,Health and Beauty Service
29252,40.72067260742188,-73.96331024169922,BBQ Joint,Dining and Drinking,Restaurant
4168,40.77889718971996,-73.77836081942748,Deli / Bodega,Dining and Drinking,Restaurant
